Date,Open,High,Low,Close,Volume,Market_cap
2017-11-24,0.006088,0.007346,0.005992,0.007239,699374,10960800
2017-11-23,0.006250,0.006525,0.005953,0.006197,447185,11252800
2017-11-22,0.006061,0.006391,0.005786,0.006304,299867,10911800
2017-11-21,0.006040,0.006149,0.005692,0.006016,135811,10874700
2017-11-20,0.006068,0.006183,0.005904,0.006049,91997,10925200
2017-11-19,0.006033,0.006213,0.005912,0.006161,151674,10861300
2017-11-18,0.005965,0.006319,0.005746,0.006081,125804,10739600
2017-11-17,0.006312,0.006476,0.005937,0.005989,105816,11364400
2017-11-16,0.006071,0.007216,0.005897,0.006401,539295,10929700
2017-11-15,0.005886,0.006178,0.005869,0.006000,138353,10596800
2017-11-14,0.005813,0.006109,0.005559,0.005982,129777,10465100
2017-11-13,0.005248,0.005977,0.005159,0.005801,104437,9447750
2017-11-12,0.006196,0.006196,0.004798,0.005200,180164,11154300
2017-11-11,0.006180,0.006374,0.005613,0.006200,222690,11126800
2017-11-10,0.007632,0.007745,0.005820,0.006203,432921,13739800
2017-11-09,0.006417,0.008042,0.006195,0.007531,708226,11553300
2017-11-08,0.006012,0.006436,0.005737,0.006424,266579,10823100
2017-11-07,0.005770,0.006067,0.005448,0.006067,140991,10388200
2017-11-06,0.005564,0.006102,0.005443,0.005853,151945,10016900
2017-11-05,0.005558,0.005922,0.005423,0.005521,120483,10006200
2017-11-04,0.005457,0.006368,0.005276,0.005568,287602,9825260
2017-11-03,0.005232,0.005644,0.005105,0.005472,110886,9419230
2017-11-02,0.005895,0.005910,0.004777,0.005239,268179,10613500
2017-11-01,0.006057,0.006153,0.005628,0.005850,140227,10904900
2017-10-31,0.006349,0.006627,0.005965,0.006000,168266,11431000
2017-10-30,0.006342,0.006613,0.006151,0.006393,164926,11418500
2017-10-29,0.006332,0.006958,0.006247,0.006413,394019,11399500
2017-10-28,0.006542,0.006650,0.006216,0.006341,82600,11777700
2017-10-27,0.006417,0.006660,0.006264,0.006524,101852,11553100
2017-10-26,0.006822,0.006888,0.006251,0.006416,165115,12282400
2017-10-25,0.006161,0.007164,0.006039,0.006797,351960,11091200
2017-10-24,0.005791,0.006881,0.005474,0.006158,396854,10425000
2017-10-23,0.006119,0.006223,0.005535,0.005769,161177,11016300
2017-10-22,0.005920,0.006201,0.005784,0.006129,161221,10658600
2017-10-21,0.006107,0.006335,0.005805,0.005918,260705,10995100
2017-10-20,0.006377,0.006496,0.006002,0.006120,178928,11481200
2017-10-19,0.006432,0.006584,0.006153,0.006375,153225,11580300
2017-10-18,0.006631,0.006667,0.005883,0.006430,118553,11937400
2017-10-17,0.006842,0.006895,0.006145,0.006609,222913,12317600
2017-10-16,0.006880,0.007304,0.006504,0.006781,447214,12385600
2017-10-15,0.006235,0.007457,0.005796,0.006923,601465,11225400
2017-10-14,0.006308,0.006570,0.006071,0.006258,83839,11356700
2017-10-13,0.006543,0.007143,0.005952,0.006306,369435,11780400
2017-10-12,0.007073,0.007121,0.006396,0.006556,327111,12733700
2017-10-11,0.006933,0.007190,0.006852,0.007067,194096,12481100
2017-10-10,0.006677,0.007010,0.006511,0.006919,211884,12021500
2017-10-09,0.007496,0.007571,0.006590,0.006659,254904,13495000
2017-10-08,0.007919,0.008147,0.007463,0.007484,260845,14257300
2017-10-07,0.007881,0.008369,0.007639,0.007959,260242,14187900
2017-10-06,0.007416,0.008091,0.007380,0.007910,219649,13352000
2017-10-05,0.007687,0.007761,0.007159,0.007417,242526,13839900
2017-10-04,0.008395,0.008405,0.007622,0.007662,151964,15114100
2017-10-03,0.009001,0.009001,0.007603,0.008376,429684,16204400
2017-10-02,0.008965,0.009501,0.008786,0.008894,305262,16139900
2017-10-01,0.009037,0.009236,0.008804,0.008969,307818,16270400
2017-09-30,0.009049,0.009807,0.008779,0.009141,524599,16291500
2017-09-29,0.008750,0.009842,0.008059,0.009048,882785,15752200
2017-09-28,0.008909,0.009084,0.008641,0.008756,245497,16038800
