DATE,OPEN,HIGH,LOW,CLOSE,VOL,P,R,RINFO
20150908,0.000096,0.000101,0.000094,0.000099,419,0,0,0
20150909,0.000099,0.000099,0.000087,0.000090,1343,0,0,0
20150910,0.000090,0.000100,0.000087,0.000091,2545,0,0,0
20150911,0.000091,0.000097,0.000090,0.000094,590,0,0,0
20150912,0.000094,0.000096,0.000087,0.000087,233,0,0,0
20150913,0.000087,0.000094,0.000085,0.000090,659,0,0,0
20150914,0.000090,0.000091,0.000089,0.000090,95,0,0,0
20150915,0.000090,0.000099,0.000079,0.000099,2995,0,0,0
20150916,0.000099,0.000131,0.000088,0.000106,10004,0,0,0
20150917,0.000106,0.000128,0.000101,0.000108,5428,0,0,0
20150918,0.000108,0.000112,0.000098,0.000100,1354,0,0,0
20150919,0.000100,0.000106,0.000095,0.000102,1440,0,0,0
20150920,0.000102,0.000102,0.000095,0.000100,1250,0,0,0
20150921,0.000100,0.000114,0.000094,0.000102,3745,0,0,0
20150922,0.000102,0.000131,0.000100,0.000130,7599,0,0,0
20150923,0.000130,0.000134,0.000117,0.000120,1843,0,0,0
20150924,0.000120,0.000125,0.000112,0.000116,987,0,0,0
20150925,0.000116,0.000136,0.000116,0.000134,1853,0,0,0
20150926,0.000134,0.000136,0.000120,0.000131,2186,0,0,0
20150927,0.000131,0.000137,0.000127,0.000130,1636,0,0,0
20150928,0.000132,0.000144,0.000129,0.000139,1641,0,0,0
20150929,0.000139,0.000167,0.000121,0.000149,9728,0,0,0
20150930,0.000149,0.000171,0.000144,0.000151,5864,0,0,0
20151001,0.000151,0.000189,0.000151,0.000175,11660,0,0,0
20151002,0.000175,0.000183,0.000133,0.000149,6645,0,0,0
20151003,0.000149,0.000150,0.000117,0.000127,5007,0,0,0
20151004,0.000127,0.000130,0.000113,0.000122,1783,0,0,0
20151005,0.000122,0.000124,0.000115,0.000119,1640,0,0,0
20151006,0.000119,0.000125,0.000109,0.000123,1030,0,0,0
20151007,0.000123,0.000137,0.000118,0.000136,1230,0,0,0
20151008,0.000136,0.000136,0.000107,0.000118,3949,0,0,0
20151009,0.000118,0.000119,0.000108,0.000117,1174,0,0,0
20151010,0.000117,0.000118,0.000111,0.000112,352,0,0,0
20151011,0.000112,0.000117,0.000104,0.000109,1191,0,0,0
20151012,0.000109,0.000123,0.000108,0.000117,331,0,0,0
20151013,0.000117,0.000124,0.000111,0.000119,1360,0,0,0
20151014,0.000119,0.000130,0.000114,0.000116,1192,0,0,0
20151015,0.000115,0.000128,0.000110,0.000113,2831,0,0,0
20151016,0.000113,0.000122,0.000111,0.000117,1009,0,0,0
20151017,0.000117,0.000125,0.000106,0.000124,3306,0,0,0
20151018,0.000124,0.000129,0.000120,0.000124,319,0,0,0
20151019,0.000124,0.000126,0.000108,0.000108,946,0,0,0
20151020,0.000108,0.000124,0.000108,0.000117,717,0,0,0
20151021,0.000117,0.000118,0.000111,0.000117,95,0,0,0
20151022,0.000117,0.000123,0.000117,0.000118,280,0,0,0
20151023,0.000118,0.000125,0.000114,0.000119,785,0,0,0
20151024,0.000119,0.000123,0.000115,0.000123,639,0,0,0
20151025,0.000123,0.000132,0.000118,0.000119,1356,0,0,0
20151026,0.000119,0.000120,0.000112,0.000114,550,0,0,0
20151027,0.000114,0.000122,0.000113,0.000117,483,0,0,0
20151028,0.000117,0.000122,0.000111,0.000120,833,0,0,0
20151029,0.000120,0.000142,0.000117,0.000140,1930,0,0,0
20151030,0.000138,0.000158,0.000133,0.000158,3174,0,0,0
20151031,0.000158,0.000160,0.000134,0.000145,530,0,0,0
20151101,0.000136,0.000170,0.000136,0.000150,950,0,0,0
20151102,0.000150,0.000164,0.000141,0.000162,419,0,0,0
20151103,0.000163,0.000182,0.000128,0.000172,3720,0,0,0
20151104,0.000173,0.000187,0.000140,0.000151,1613,0,0,0
20151105,0.000150,0.000174,0.000132,0.000151,1455,0,0,0
20151106,0.000151,0.000156,0.000127,0.000142,217,0,0,0
20151107,0.000142,0.000164,0.000140,0.000164,218,0,0,0
20151108,0.000164,0.000169,0.000123,0.000141,484,0,0,0
20151109,0.000142,0.000157,0.000137,0.000152,352,0,0,0
20151110,0.000149,0.000153,0.000129,0.000132,398,0,0,0
20151111,0.000132,0.000139,0.000115,0.000127,686,0,0,0
20151112,0.000127,0.000138,0.000117,0.000132,708,0,0,0
20151113,0.000131,0.000133,0.000119,0.000128,77,0,0,0
20151114,0.000128,0.000128,0.000118,0.000121,112,0,0,0
20151115,0.000127,0.000138,0.000103,0.000112,2260,0,0,0
20151116,0.000112,0.000129,0.000095,0.000129,1355,0,0,0
20151117,0.000129,0.000135,0.000084,0.000097,6187,0,0,0
20151118,0.000100,0.000119,0.000093,0.000109,3405,0,0,0
20151119,0.000109,0.000120,0.000102,0.000111,616,0,0,0
20151120,0.000111,0.000117,0.000104,0.000113,69,0,0,0
20151121,0.000113,0.000113,0.000098,0.000103,778,0,0,0
20151122,0.000103,0.000117,0.000099,0.000100,686,0,0,0
20151123,0.000100,0.000107,0.000100,0.000106,92,0,0,0
20151124,0.000106,0.000106,0.000099,0.000100,179,0,0,0
20151125,0.000100,0.000113,0.000100,0.000108,772,0,0,0
20151126,0.000108,0.000115,0.000101,0.000111,696,0,0,0
20151127,0.000111,0.000122,0.000087,0.000093,1016,0,0,0
20151128,0.000093,0.000114,0.000091,0.000107,946,0,0,0
20151129,0.000107,0.000107,0.000091,0.000104,247,0,0,0
20151130,0.000104,0.000109,0.000102,0.000106,224,0,0,0
20151201,0.000106,0.000136,0.000102,0.000116,1860,0,0,0
20151202,0.000116,0.000127,0.000092,0.000102,3449,0,0,0
20151203,0.000103,0.000117,0.000097,0.000108,1771,0,0,0
20151204,0.000108,0.000122,0.000107,0.000118,1096,0,0,0
20151205,0.000118,0.000126,0.000114,0.000118,165,0,0,0
20151206,0.000120,0.000125,0.000099,0.000104,2133,0,0,0
20151207,0.000103,0.000126,0.000096,0.000126,792,0,0,0
20151208,0.000126,0.000137,0.000118,0.000133,1172,0,0,0
20151209,0.000134,0.000142,0.000126,0.000137,676,0,0,0
20151210,0.000137,0.000211,0.000124,0.000146,561,0,0,0
20151211,0.000146,0.000150,0.000140,0.000146,258,0,0,0
20151212,0.000147,0.000153,0.000118,0.000127,718,0,0,0
20151213,0.000155,0.000161,0.000131,0.000143,2345,0,0,0
20151214,0.000143,0.000143,0.000132,0.000138,187,0,0,0
20151215,0.000138,0.000138,0.000116,0.000126,1109,0,0,0
20151216,0.000126,0.000194,0.000116,0.000183,7084,0,0,0
20151217,0.000199,0.000302,0.000183,0.000243,33215,0,0,0
20151218,0.000243,0.000249,0.000169,0.000182,12619,0,0,0
20151219,0.000182,0.000193,0.000134,0.000162,4681,0,0,0
20151220,0.000162,0.000164,0.000140,0.000155,3616,0,0,0
20151221,0.000155,0.000219,0.000143,0.000192,6140,0,0,0
20151222,0.000192,0.000210,0.000176,0.000194,3694,0,0,0
20151223,0.000194,0.000211,0.000187,0.000203,4073,0,0,0
20151224,0.000203,0.000205,0.000163,0.000178,3898,0,0,0
20151225,0.000182,0.000206,0.000168,0.000185,3183,0,0,0
20151226,0.000185,0.000186,0.000156,0.000162,1106,0,0,0
20151227,0.000162,0.000162,0.000145,0.000150,3405,0,0,0
20151228,0.000150,0.000166,0.000140,0.000140,1392,0,0,0
20151229,0.000140,0.000163,0.000140,0.000161,1042,0,0,0
20151230,0.000161,0.000173,0.000145,0.000160,2870,0,0,0
