DATE,OPEN,HIGH,LOW,CLOSE,VOL,P,R,RINFO
20180117,0.624123,0.678517,0.440620,0.629102,1713770000,0,0,0
20180118,0.631295,0.711008,0.591528,0.659843,1285490000,0,0,0
20180119,0.649544,0.688520,0.615936,0.650498,584574000,0,0,0
20180120,0.656564,0.726242,0.647644,0.707510,738799000,0,0,0
20180121,0.706391,0.706391,0.590793,0.613163,847731000,0,0,0
20180122,0.614983,0.631485,0.521889,0.570458,522984000,0,0,0
20180123,0.566537,0.592231,0.520013,0.563070,375958000,0,0,0
20180124,0.563369,0.636009,0.544753,0.622208,689838000,0,0,0
20180125,0.629337,0.683023,0.621560,0.637495,654814000,0,0,0
20180126,0.633903,0.652848,0.566218,0.623382,810062000,0,0,0
20180127,0.623477,0.632956,0.595269,0.616833,331309000,0,0,0
20180128,0.620560,0.681946,0.620560,0.670286,325146000,0,0,0
20180129,0.669373,0.669373,0.620760,0.623204,238318000,0,0,0
20180130,0.624799,0.624799,0.523418,0.531913,359622000,0,0,0
20180131,0.527598,0.550252,0.471337,0.519315,505904000,0,0,0
20180201,0.515912,0.535322,0.412045,0.421672,595624000,0,0,0
20180202,0.419460,0.419460,0.274734,0.390534,1438810000,0,0,0
20180203,0.400965,0.501639,0.330815,0.438836,1404500000,0,0,0
20180204,0.433865,0.480140,0.369823,0.379303,814754000,0,0,0
20180205,0.385044,0.399523,0.319646,0.327371,658548000,0,0,0
20180206,0.331209,0.378719,0.266523,0.369753,1338390000,0,0,0
20180207,0.367267,0.377219,0.332507,0.340447,679744000,0,0,0
