DATE,OPEN,HIGH,LOW,CLOSE,VOL,P,R,RINFO
20170220,0.722645,0.744402,0.718499,0.744051,79052,0,0,0
20170221,0.743569,0.788681,0.742046,0.765488,46477,0,0,0
20170222,0.765145,0.800321,0.663462,0.751017,102991,0,0,0
20170223,0.750903,0.800626,0.697684,0.716413,104601,0,0,0
20170224,0.720091,0.833797,0.710127,0.800726,80798,0,0,0
20170225,0.798545,0.821233,0.764979,0.779878,96943,0,0,0
20170226,0.780171,0.814878,0.769603,0.799392,75564,0,0,0
20170227,0.798417,0.819324,0.798143,0.804716,71439,0,0,0
20170228,0.805227,0.831538,0.797892,0.803977,107824,0,0,0
20170301,0.804026,0.847651,0.803913,0.841962,94260,0,0,0
20170302,0.843463,0.867530,0.833101,0.849830,112199,0,0,0
20170303,0.849622,0.897957,0.849622,0.874886,133898,0,0,0
20170304,0.876560,0.901431,0.848197,0.861036,118768,0,0,0
20170305,0.860446,0.890336,0.854322,0.877690,99353,0,0,0
20170306,0.877932,0.948389,0.877303,0.929657,144511,0,0,0
20170307,0.929928,0.965031,0.902599,0.928556,112631,0,0,0
20170308,0.928324,2.29,0.892919,0.910482,80489,0,0,0
20170309,0.910759,6.90,0.904785,1.57,391543,0,0,0
20170310,1.57,1.96,1.57,1.65,231193,0,0,0
20170311,1.65,2.04,1.65,1.88,329288,0,0,0
20170312,1.88,2.00,1.66,1.73,209145,0,0,0
20170313,1.74,1.99,1.72,1.86,207174,0,0,0
20170314,1.86,1.97,1.86,1.89,197787,0,0,0
20170315,1.89,1.98,1.86,1.89,296537,0,0,0
20170316,1.89,1.94,1.76,1.84,231056,0,0,0
20170317,1.83,1.90,1.73,1.73,239185,0,0,0
20170318,1.73,1.77,1.54,1.60,233726,0,0,0
20170319,1.61,1.79,1.59,1.74,200786,0,0,0
20170320,1.74,1.80,1.70,1.79,261732,0,0,0
20170321,1.79,1.95,1.77,1.89,248776,0,0,0
20170322,1.89,1.94,1.77,1.83,162423,0,0,0
20170323,1.83,2.08,1.78,2.02,244700,0,0,0
20170324,2.02,3.91,2.01,3.32,347994,0,0,0
20170325,2.70,4.42,2.34,3.04,377669,0,0,0
20170326,3.05,3.15,2.90,2.97,165270,0,0,0
20170327,2.99,3.29,2.93,3.25,303282,0,0,0
20170328,3.25,3.40,3.23,3.34,340582,0,0,0
20170329,3.34,3.44,3.25,3.40,250322,0,0,0
20170330,3.41,3.43,3.30,3.35,313656,0,0,0
20170331,3.35,3.59,3.34,3.49,277557,0,0,0
20170401,3.53,4.04,3.49,4.01,432916,0,0,0
20170402,4.02,4.23,3.88,3.91,149998,0,0,0
20170403,3.91,4.66,3.91,4.42,414450,0,0,0
20170404,4.49,4.85,4.43,4.76,398884,0,0,0
20170405,4.77,4.81,4.66,4.79,355818,0,0,0
20170406,4.80,5.22,4.80,5.20,499333,0,0,0
20170407,5.17,5.51,5.02,5.45,614199,0,0,0
20170408,5.43,5.80,5.36,5.73,458324,0,0,0
20170409,5.73,6.20,5.73,5.92,470292,0,0,0
20170410,5.91,6.16,5.48,6.12,595244,0,0,0
20170411,6.13,8.50,6.13,8.41,771597,0,0,0
20170412,8.39,10.57,8.37,10.55,902695,0,0,0
20170413,10.62,17.63,10.62,11.95,1951160,0,0,0
20170414,12.05,12.69,8.27,9.69,201720,0,0,0
20170415,9.80,11.45,9.08,10.80,1077470,0,0,0
20170416,10.78,10.84,8.50,9.70,737619,0,0,0
20170417,9.70,9.78,7.59,8.74,801362,0,0,0
20170418,8.74,10.38,8.74,9.74,1048750,0,0,0
20170419,9.89,10.66,9.89,10.18,495149,0,0,0
20170420,10.19,10.39,9.70,10.05,388381,0,0,0
20170421,10.06,10.08,9.50,9.87,474630,0,0,0
20170422,9.87,10.16,9.78,10.07,442488,0,0,0
20170423,10.07,10.07,9.64,9.74,294309,0,0,0
20170424,9.77,9.97,9.63,9.78,581280,0,0,0
20170425,9.77,9.99,9.14,9.25,615853,0,0,0
20170426,9.25,9.35,7.92,8.01,862259,0,0,0
20170427,8.01,9.62,6.86,8.45,715582,0,0,0
20170428,8.45,9.17,8.45,9.14,433870,0,0,0
20170429,9.15,9.15,8.91,8.97,557753,0,0,0
20170430,8.95,9.02,8.74,8.88,391218,0,0,0
20170501,8.89,9.22,8.19,8.19,483599,0,0,0
20170502,7.96,9.00,7.69,7.88,578471,0,0,0
20170503,7.89,8.00,7.58,7.61,716542,0,0,0
20170504,7.55,7.71,6.65,7.00,556024,0,0,0
20170505,6.99,7.27,5.78,5.78,566343,0,0,0
20170506,5.84,8.42,5.65,8.22,875112,0,0,0
20170507,8.22,8.39,7.48,7.95,266678,0,0,0
20170508,7.95,8.30,7.62,8.01,808585,0,0,0
20170509,8.02,8.33,7.61,7.93,704454,0,0,0
20170510,7.93,8.01,7.30,7.69,499177,0,0,0
20170511,7.71,8.03,7.17,7.70,407025,0,0,0
20170512,7.71,8.04,7.29,7.41,448407,0,0,0
20170513,7.39,8.45,7.03,8.45,480450,0,0,0
20170514,8.49,8.88,8.15,8.79,397657,0,0,0
20170515,8.95,9.26,8.51,9.10,496905,0,0,0
20170516,9.20,10.08,8.95,9.81,765059,0,0,0
20170517,9.80,10.35,9.61,10.11,783389,0,0,0
20170518,10.04,10.87,10.02,10.72,819691,0,0,0
20170519,10.73,11.37,10.72,11.22,670821,0,0,0
20170520,11.23,12.38,11.23,12.35,653438,0,0,0
20170521,12.34,12.93,12.20,12.52,545026,0,0,0
20170522,12.60,13.32,11.75,12.28,834180,0,0,0
20170523,12.26,13.34,12.22,13.19,662390,0,0,0
20170524,13.21,14.35,13.12,13.60,1025590,0,0,0
20170525,13.57,23.37,11.98,15.67,6153930,0,0,0
20170526,15.56,17.57,14.07,15.26,591390,0,0,0
20170527,15.31,16.36,13.47,14.63,551952,0,0,0
20170528,14.86,16.68,14.71,15.99,405591,0,0,0
20170529,15.96,17.51,15.54,17.20,825630,0,0,0
20170530,17.22,17.79,16.59,16.92,801777,0,0,0
20170531,17.00,18.97,17.00,18.90,1228390,0,0,0
20170601,18.93,22.95,18.93,22.18,2466910,0,0,0
20170602,22.19,24.19,21.99,24.19,1512120,0,0,0
20170603,24.03,25.66,23.84,25.59,2741120,0,0,0
20170604,25.53,25.80,24.94,25.55,1719260,0,0,0
20170605,25.55,32.86,25.55,32.14,2170880,0,0,0
20170606,32.24,39.78,32.24,37.99,2430580,0,0,0
20170607,38.00,38.39,35.20,35.93,3101570,0,0,0
20170608,36.18,41.43,35.42,41.43,2176920,0,0,0
20170609,41.33,50.40,41.25,49.97,2787430,0,0,0
20170610,50.04,59.60,42.61,54.04,3783760,0,0,0
20170611,54.11,57.52,50.63,53.00,1762110,0,0,0
20170612,53.42,53.42,41.72,45.68,2295830,0,0,0
20170613,45.91,50.87,45.91,50.87,1609630,0,0,0
20170614,50.89,53.96,46.35,47.83,1804340,0,0,0
20170615,48.01,50.28,43.45,49.18,1655390,0,0,0
20170616,49.16,51.44,46.92,50.94,1359210,0,0,0
20170617,50.69,51.19,50.27,51.03,1436890,0,0,0
20170618,51.02,51.62,50.50,50.90,1066710,0,0,0
20170619,50.96,51.66,50.90,51.38,1827540,0,0,0
20170620,51.36,52.76,51.08,52.42,1991020,0,0,0
20170621,52.41,52.67,48.98,51.27,1981900,0,0,0
20170622,51.25,52.30,50.28,52.30,2264670,0,0,0
20170623,52.31,56.73,51.25,55.67,2353480,0,0,0
20170624,55.65,56.40,51.81,52.87,2270790,0,0,0
20170625,52.76,54.14,50.46,51.16,2464490,0,0,0
20170626,51.11,52.74,47.31,48.33,2220370,0,0,0
20170627,49.50,50.77,46.29,50.56,2410340,0,0,0
20170628,51.31,52.62,49.94,52.11,2985300,0,0,0
20170629,52.06,52.82,51.04,51.84,2865970,0,0,0
20170630,51.94,53.10,50.86,51.39,2126610,0,0,0
20170701,51.37,52.15,49.61,50.04,2650800,0,0,0
20170702,50.04,52.40,49.62,52.04,1326100,0,0,0
20170703,51.81,54.06,51.35,53.36,3417230,0,0,0
20170704,53.24,55.52,53.22,55.48,2748610,0,0,0
20170705,55.52,57.30,53.62,57.08,2954260,0,0,0
20170706,57.11,63.80,56.92,59.06,3277810,0,0,0
20170707,59.13,59.79,56.58,56.58,4205810,0,0,0
20170708,56.60,60.25,56.60,60.18,2447650,0,0,0
20170709,60.22,60.45,58.61,58.96,1992460,0,0,0
20170710,58.67,59.60,53.45,53.97,2949720,0,0,0
20170711,53.64,56.96,53.28,55.07,2767260,0,0,0
20170712,54.99,58.86,53.61,58.26,2740060,0,0,0
20170713,57.99,58.89,57.02,57.64,3024130,0,0,0
20170714,57.60,58.57,53.94,55.53,3445520,0,0,0
20170715,55.45,55.55,44.57,44.57,2687210,0,0,0
20170716,44.22,50.56,29.87,48.05,2100690,0,0,0
20170717,47.74,55.83,47.74,55.49,3778790,0,0,0
20170718,55.72,59.98,53.81,58.29,3540910,0,0,0
20170719,58.38,60.22,55.72,56.61,3140970,0,0,0
20170720,56.44,72.00,56.44,69.79,4378970,0,0,0
20170721,70.31,70.55,65.47,67.21,4225470,0,0,0
20170722,67.23,70.84,65.63,67.31,3077890,0,0,0
20170723,67.36,67.85,58.75,60.14,2132900,0,0,0
20170724,61.33,68.22,58.44,67.02,3991940,0,0,0
20170725,67.01,67.01,60.14,63.65,3566120,0,0,0
20170726,63.57,64.46,60.63,62.68,3436370,0,0,0
20170727,63.01,66.09,62.21,65.09,3508340,0,0,0
20170728,65.28,69.94,64.79,69.28,4174750,0,0,0
20170729,69.08,69.23,64.04,64.96,2912860,0,0,0
20170730,65.08,65.16,61.26,61.52,2147470,0,0,0
20170731,61.29,66.64,57.91,66.14,1578510,0,0,0
20170801,65.98,66.14,41.09,52.44,261126,0,0,0
20170802,50.73,70.30,49.78,64.93,3277460,0,0,0
20170803,65.09,69.85,64.73,69.35,4382480,0,0,0
20170804,69.41,71.10,67.85,70.90,4766590,0,0,0
20170805,70.72,80.61,70.72,79.13,4215220,0,0,0
20170806,79.13,81.21,75.75,79.32,3382890,0,0,0
20170807,79.20,84.90,78.36,83.05,4506370,0,0,0
20170808,83.13,87.32,83.03,86.51,8050680,0,0,0
20170809,86.45,86.89,83.16,85.91,6557630,0,0,0
20170810,85.94,92.18,85.46,91.54,8170850,0,0,0
20170811,91.57,100.27,91.22,98.96,8535500,0,0,0
20170812,98.88,106.88,97.91,104.76,6396390,0,0,0
20170813,104.71,113.37,100.17,103.23,5104100,0,0,0
20170814,103.30,112.83,98.87,112.73,7806160,0,0,0
20170815,113.03,116.79,104.35,112.26,8375150,0,0,0
20170816,112.38,119.41,107.07,119.36,8065040,0,0,0
20170817,119.23,122.91,115.32,117.90,9416780,0,0,0
20170818,117.65,124.19,115.06,121.08,7858910,0,0,0
20170819,121.01,132.04,111.47,120.04,6751140,0,0,0
20170820,119.53,119.61,114.63,116.77,4730720,0,0,0
20170821,116.32,118.05,112.68,115.91,7667050,0,0,0
20170822,116.16,121.95,106.55,120.44,6273350,0,0,0
20170823,120.20,130.43,119.72,127.97,9692110,0,0,0
20170824,128.05,131.49,119.89,127.08,8552010,0,0,0
20170825,123.40,149.89,38.98,100.87,3353200,0,0,0
20170826,100.14,136.51,93.25,116.13,995116,0,0,0
20170827,116.11,129.98,101.65,114.99,4895670,0,0,0
20170828,114.84,120.45,86.11,118.75,6444290,0,0,0
20170829,119.01,129.24,114.84,128.24,9907640,0,0,0
20170830,128.06,137.29,127.68,136.06,9923160,0,0,0
20170831,135.60,136.88,132.24,135.63,6633480,0,0,0
20170901,135.66,140.97,133.47,140.97,7854700,0,0,0
20170902,141.11,142.80,128.00,131.33,5056030,0,0,0
20170903,131.71,135.06,125.87,130.99,5244490,0,0,0
20170904,128.26,129.55,110.68,114.13,30395600,0,0,0
20170905,114.74,131.57,108.93,129.42,8537600,0,0,0
20170906,130.25,142.16,128.84,136.18,8049390,0,0,0
20170907,135.88,138.67,132.52,137.61,7564730,0,0,0
20170908,137.68,139.78,123.23,128.29,7051050,0,0,0
20170909,128.51,131.51,125.21,130.05,6225680,0,0,0
20170910,129.70,129.70,118.94,122.92,4644030,0,0,0
20170911,121.88,128.20,120.76,125.70,7083720,0,0,0
20170912,125.29,130.91,122.22,123.50,6861080,0,0,0
20170913,123.14,123.70,112.60,115.97,6315510,0,0,0
20170914,115.97,117.38,96.71,96.71,6367800,0,0,0
20170915,97.42,113.75,89.36,111.22,8539660,0,0,0
20170916,111.11,116.01,105.02,109.85,5683580,0,0,0
20170917,109.75,110.94,102.81,106.84,5350380,0,0,0
20170918,106.62,122.23,106.49,122.00,8192160,0,0,0
20170919,122.20,123.11,114.60,117.67,9224430,0,0,0
20170920,117.55,121.48,114.45,117.25,8498270,0,0,0
20170921,116.67,117.45,107.42,108.73,6427510,0,0,0
20170922,108.61,113.21,107.07,109.69,6933750,0,0,0
20170923,109.38,113.91,108.24,113.17,5640310,0,0,0
20170924,113.12,113.27,108.57,110.11,4950760,0,0,0
20170925,109.68,119.57,109.51,117.50,10414100,0,0,0
20170926,117.50,120.41,116.41,117.76,10629600,0,0,0
20170927,117.41,127.13,117.36,126.31,10526200,0,0,0
20170928,126.30,131.58,125.18,131.26,12807500,0,0,0
20170929,131.15,132.31,123.58,130.11,10871800,0,0,0
20170930,130.13,136.54,128.68,136.16,7830160,0,0,0
20171001,136.23,139.33,134.03,139.33,5808050,0,0,0
20171002,139.19,140.60,134.72,139.08,11113800,0,0,0
20171003,139.07,139.75,134.20,136.58,8298420,0,0,0
20171004,136.92,138.58,134.12,135.09,7468280,0,0,0
20171005,135.21,140.32,132.93,138.96,8245120,0,0,0
20171006,138.96,143.83,138.68,141.86,10787200,0,0,0
20171007,141.85,144.33,139.16,144.15,6342670,0,0,0
20171008,142.71,148.93,142.33,148.31,6956630,0,0,0
20171009,148.29,161.37,146.63,158.66,12646700,0,0,0
20171010,158.71,166.74,158.71,161.25,13035600,0,0,0
20171011,161.34,168.28,158.95,166.59,13011800,0,0,0
20171012,166.71,188.09,166.23,188.09,15616200,0,0,0
20171013,188.67,204.19,187.51,196.72,18181900,0,0,0
20171014,196.68,201.51,193.34,199.74,12375600,0,0,0
20171015,200.83,201.44,186.43,193.03,9190960,0,0,0
20171016,193.05,200.68,190.66,199.63,14092700,0,0,0
20171017,199.63,200.25,191.38,193.95,14142600,0,0,0
20171018,193.93,196.44,178.70,195.38,13234800,0,0,0
20171019,195.58,202.03,194.07,199.79,14086400,0,0,0
20171020,199.81,216.68,198.23,213.46,15662400,0,0,0
20171021,213.01,218.42,204.56,210.40,10211700,0,0,0
20171022,208.50,210.75,198.85,205.04,9944220,0,0,0
20171023,204.72,208.28,193.84,198.57,13730900,0,0,0
20171024,196.65,201.47,186.31,193.70,12298000,0,0,0
20171025,193.74,206.68,188.80,206.32,17013600,0,0,0
20171026,206.38,220.18,205.15,216.59,15882500,0,0,0
20171027,216.65,220.70,210.38,212.55,14048500,0,0,0
20171028,213.13,217.36,209.66,211.84,10550800,0,0,0
20171029,211.72,233.22,211.18,227.10,11138200,0,0,0
20171030,225.77,230.18,223.09,228.12,22568300,0,0,0
20171031,227.38,239.52,226.79,239.52,18364400,0,0,0
20171101,239.45,251.29,234.88,250.93,24030900,0,0,0
20171102,251.29,273.73,251.29,263.27,23900000,0,0,0
20171103,262.93,284.64,260.10,271.12,25755600,0,0,0
20171104,270.45,284.62,259.07,278.66,66891000,0,0,0
20171105,278.10,285.64,273.37,276.28,14591800,0,0,0
20171106,276.58,279.72,259.64,259.85,19432300,0,0,0
20171107,260.04,273.18,260.04,271.27,22712300,0,0,0
20171108,270.43,298.81,268.81,285.47,22643000,0,0,0
20171109,285.18,285.42,270.68,273.57,22690900,0,0,0
20171110,274.44,286.70,248.33,253.59,20860300,0,0,0
20171111,252.63,262.24,237.99,241.58,15969100,0,0,0
20171112,241.44,241.44,201.66,218.00,13218700,0,0,0
20171113,218.02,259.44,216.57,251.90,19908200,0,0,0
20171114,252.45,259.37,248.25,255.38,22764400,0,0,0
20171115,255.66,280.37,255.66,273.13,26940000,0,0,0
20171116,274.63,308.34,261.24,303.01,31028800,0,0,0
20171117,302.48,308.66,291.00,297.02,23569000,0,0,0
20171118,295.91,299.17,284.36,294.92,17783600,0,0,0
20171119,294.46,295.88,281.27,292.65,16763600,0,0,0
20171120,292.50,302.04,256.51,296.51,28203100,0,0,0
20171121,296.57,301.53,274.78,294.10,23952700,0,0,0
20171122,294.75,301.19,291.73,299.33,19632100,0,0,0
20171123,299.29,301.00,289.76,289.76,17550800,0,0,0
20171124,289.12,300.32,283.56,297.26,17307700,0,0,0
20171125,296.49,307.98,277.08,304.70,19070800,0,0,0
20171126,304.60,310.00,273.25,299.79,20582600,0,0,0
20171127,299.69,307.44,273.60,300.48,28551400,0,0,0
20171128,301.27,301.27,284.99,286.04,25368700,0,0,0
20171129,285.09,325.31,253.61,269.33,31234400,0,0,0
20171130,273.51,297.65,255.41,285.46,19684400,0,0,0
20171201,283.65,322.74,272.85,322.74,23616200,0,0,0
20171202,322.45,327.56,310.75,319.24,16065500,0,0,0
20171203,318.83,342.51,296.17,311.99,16500300,0,0,0
