DATE,OPEN,HIGH,LOW,CLOSE,VOL,P,R,RINFO
20171215,3.77,4.06,3.37,3.90,427330000,0,0,0
20171216,3.91,4.07,3.48,3.63,285374000,0,0,0
20171217,3.65,4.04,3.48,3.93,354390000,0,0,0
20171218,3.95,4.36,3.65,4.24,447675000,0,0,0
20171219,4.24,5.69,3.88,5.37,1117890000,0,0,0
20171220,5.37,5.52,4.69,5.09,611582000,0,0,0
20171221,5.08,5.51,4.86,5.03,434568000,0,0,0
20171222,5.08,5.11,2.80,3.45,826429000,0,0,0
20171223,3.51,4.21,3.39,3.61,236435000,0,0,0
20171224,3.61,3.64,2.95,3.48,278148000,0,0,0
20171225,3.49,3.81,3.29,3.50,172138000,0,0,0
20171226,3.49,3.82,3.49,3.80,178890000,0,0,0
20171227,3.81,4.48,3.62,3.74,297053000,0,0,0
20171228,3.72,3.75,3.33,3.68,217902000,0,0,0
20171229,3.70,3.89,3.49,3.69,187729000,0,0,0
20171230,3.70,3.72,3.01,3.34,245624000,0,0,0
20171231,3.30,3.66,3.30,3.55,167521000,0,0,0
20180101,3.56,4.36,3.42,3.97,256630000,0,0,0
20180102,4.09,4.31,3.84,4.00,269750000,0,0,0
20180103,4.00,4.19,3.90,4.13,203783000,0,0,0
20180104,4.13,4.50,3.76,4.08,376974000,0,0,0
20180105,4.06,4.20,3.66,3.75,219320000,0,0,0
20180106,3.75,4.19,3.75,3.94,161228000,0,0,0
20180107,3.95,4.58,3.93,4.07,249833000,0,0,0
20180108,4.07,4.19,3.36,3.85,317248000,0,0,0
20180109,3.84,3.92,3.45,3.54,200086000,0,0,0
20180110,3.56,3.78,3.21,3.78,235594000,0,0,0
20180111,3.78,3.82,3.18,3.37,245028000,0,0,0
20180112,3.38,3.73,3.29,3.69,129802000,0,0,0
20180113,3.70,4.10,3.70,3.94,198149000,0,0,0
20180114,3.93,3.98,3.58,3.74,130318000,0,0,0
20180115,3.72,3.76,3.48,3.48,94966600,0,0,0
20180116,3.47,3.47,2.00,2.60,256703000,0,0,0
20180117,2.60,2.92,1.99,2.72,239578000,0,0,0
20180118,2.72,3.03,2.60,2.75,125440000,0,0,0
20180119,2.75,2.93,2.56,2.70,103437000,0,0,0
20180120,2.71,3.14,2.71,3.00,140378000,0,0,0
20180121,3.01,3.01,2.64,2.77,94697300,0,0,0
20180122,2.78,2.90,2.18,2.47,125555000,0,0,0
20180123,2.47,2.62,2.24,2.50,81217500,0,0,0
20180124,2.52,2.57,2.37,2.43,73441600,0,0,0
20180125,2.46,2.59,2.34,2.37,56586500,0,0,0
20180126,2.36,2.45,2.20,2.37,62216500,0,0,0
20180127,2.38,2.49,2.37,2.45,43333600,0,0,0
20180128,2.46,2.56,2.46,2.52,47752200,0,0,0
20180129,2.52,2.58,2.40,2.58,60210600,0,0,0
20180130,2.59,2.64,2.20,2.22,94218100,0,0,0
20180131,2.22,2.34,2.18,2.31,48505200,0,0,0
20180201,2.31,2.33,1.75,1.91,108876000,0,0,0
20180202,1.90,1.92,1.41,1.81,118068000,0,0,0
20180203,1.81,2.02,1.63,1.99,64062000,0,0,0
20180204,1.98,2.07,1.64,1.74,59380900,0,0,0
20180205,1.75,1.77,1.35,1.45,69213800,0,0,0
20180206,1.48,1.70,1.20,1.62,101327000,0,0,0
20180207,1.62,1.88,1.53,1.60,65922600,0,0,0
