DATE,OPEN,HIGH,LOW,CLOSE,VOL,P,R,RINFO
20171010,313.22,352.02,311.70,321.59,367809000,0,0,0
20171011,320.20,321.26,312.13,314.90,131577000,0,0,0
20171012,315.47,330.13,310.71,313.21,262066000,0,0,0
20171013,314.15,323.08,304.38,321.46,288210000,0,0,0
20171014,321.54,327.42,317.35,321.96,164137000,0,0,0
20171015,322.42,323.59,307.68,314.95,133385000,0,0,0
20171016,315.26,318.02,310.52,313.64,117797000,0,0,0
20171017,313.70,394.96,309.64,371.73,1008160000,0,0,0
20171018,373.65,376.18,313.77,339.17,477184000,0,0,0
20171019,339.27,339.27,326.27,330.81,195578000,0,0,0
20171020,330.90,332.98,323.08,327.44,160204000,0,0,0
20171021,326.75,328.45,317.46,323.36,129938000,0,0,0
20171022,323.50,355.52,323.50,331.66,355546000,0,0,0
20171023,330.67,332.28,309.87,315.60,191558000,0,0,0
20171024,315.90,340.45,311.48,326.89,267442000,0,0,0
20171025,326.59,334.38,320.38,332.13,151935000,0,0,0
20171026,332.11,350.94,331.21,338.20,234967000,0,0,0
20171027,338.30,372.81,338.24,367.57,501989000,0,0,0
20171028,369.54,425.44,369.06,423.35,781037000,0,0,0
20171029,420.47,526.12,408.40,451.92,2002440000,0,0,0
20171030,458.45,478.42,417.62,448.23,796409000,0,0,0
20171031,449.37,454.07,431.76,439.05,343799000,0,0,0
20171101,438.30,538.26,437.91,531.83,1152230000,0,0,0
20171102,527.68,610.39,514.52,587.22,1632060000,0,0,0
20171103,587.32,684.53,577.86,625.32,1682210000,0,0,0
20171104,635.35,642.05,571.12,620.45,1161370000,0,0,0
20171105,619.91,635.72,579.13,630.70,816028000,0,0,0
20171106,630.31,657.34,602.65,602.65,794105000,0,0,0
20171107,602.68,626.21,602.45,616.30,375367000,0,0,0
20171108,615.24,646.38,565.60,622.46,837646000,0,0,0
20171109,622.31,670.14,619.26,654.30,710387000,0,0,0
20171110,651.77,1034.77,651.77,1007.42,5195420000,0,0,0
20171111,1001.64,1403.66,910.72,1340.45,5139770000,0,0,0
20171112,1346.97,2477.65,1215.58,1388.86,8371320000,0,0,0
20171113,1381.82,1501.16,1043.00,1353.99,4850570000,0,0,0
20171114,1346.73,1390.21,1211.39,1273.53,1697910000,0,0,0
20171115,1269.79,1326.39,1191.98,1212.40,1321780000,0,0,0
20171116,1202.17,1210.36,876.57,900.78,2034690000,0,0,0
20171117,909.16,1217.42,863.98,1185.48,3203430000,0,0,0
20171118,1197.43,1388.11,1197.43,1254.53,3053770000,0,0,0
20171119,1260.95,1262.34,1144.08,1172.05,1285910000,0,0,0
20171120,1172.43,1236.01,1167.28,1236.01,800053000,0,0,0
20171121,1220.78,1224.15,1140.88,1176.97,772859000,0,0,0
20171122,1175.06,1335.25,1171.60,1303.31,1517620000,0,0,0
20171123,1302.23,1683.81,1299.95,1683.81,4112090000,0,0,0
20171124,1651.86,1782.83,1575.76,1648.51,3128960000,0,0,0
20171125,1634.00,1656.55,1535.77,1571.27,1560040000,0,0,0
20171126,1571.39,1758.61,1563.35,1735.66,1593050000,0,0,0
20171127,1722.93,1742.40,1607.79,1622.57,1391460000,0,0,0
20171128,1621.17,1629.48,1543.08,1546.18,1274880000,0,0,0
20171129,1541.63,1673.23,1332.14,1359.71,2345250000,0,0,0
20171130,1380.36,1468.75,1222.10,1389.78,1211730000,0,0,0
20171201,1381.81,1482.68,1300.46,1462.68,965151000,0,0,0
20171202,1462.06,1502.37,1415.49,1434.98,574510000,0,0,0
20171203,1435.36,1649.30,1420.60,1559.93,1476740000,0,0,0
